# This file was produced by: bcftools roh(1.2-279-g1bdf8e3+htslib-1.2.1-162-gb611659)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 test.vcf.gz
#
# [1]Chromosome	[2]Position	[3]State (0:HW, 1:AZ)	[4]Quality
1	42966037	0	99.0
1	43011030	0	99.0
1	43011389	0	99.0
1	43021698	0	99.0
1	43021810	0	99.0
1	43042703	0	99.0
1	43047057	0	99.0
1	43055243	0	99.0
1	43102844	0	63.8
1	43108188	0	95.9
1	43110276	0	99.0
1	43111741	0	99.0
1	43124220	0	99.0
1	43124701	0	99.0
1	43124859	0	86.9
1	43126733	0	99.0
1	43126766	0	99.0
1	43131653	0	99.0
1	43212431	0	59.2
1	43213499	0	51.8
1	43213610	0	51.9
1	43221042	0	51.9
1	43223412	0	86.2
1	43227867	0	99.0
1	43228189	0	54.0
1	43239395	0	53.9
1	43279094	0	52.5
1	43296118	0	52.2
1	43302971	0	53.8
1	43305753	0	87.5
1	43315531	0	99.0
1	43352685	0	95.9
1	43353134	0	70.9
1	43353213	0	99.0
1	43356765	0	70.6
1	43357600	0	62.7
1	43418026	0	93.1
1	43610910	0	80.9
1	43613786	0	94.1
1	43618596	0	99.0
1	43632353	0	99.0
1	43632536	0	99.0
1	43632815	0	99.0
1	43632997	0	99.0
1	43634619	0	99.0
1	43634867	0	99.0
1	43636484	0	99.0
1	43636692	0	99.0
1	43637549	0	99.0
1	43638410	0	99.0
1	43638457	0	99.0
1	43649508	0	99.0
1	43650741	0	99.0
1	43652369	0	99.0
1	43663376	0	99.0
1	43664119	0	80.2
1	43664218	0	99.0
1	43672636	0	99.0
1	43675467	0	99.0
1	43680855	0	99.0
1	43681184	0	65.4
1	43699813	0	65.3
1	43699935	0	69.0
1	43699970	0	69.1
1	43700140	0	99.0
1	43738340	0	70.5
1	43773033	0	90.1
1	43777852	0	99.0
1	43779564	0	99.0
1	43782846	0	71.0
1	43803864	0	99.0
1	43804340	0	99.0
1	43826099	0	99.0
1	44035472	0	84.9
1	44057950	0	84.8
1	44058265	0	65.3
1	44064319	0	96.1
1	44067859	0	99.0
1	44070691	0	99.0
1	44071221	0	99.0
1	44071853	0	99.0
1	44072420	0	77.9
1	44075227	0	76.7
1	44078384	0	76.0
1	44078602	0	99.0
1	44078604	0	99.0
1	44079411	0	99.0
1	44083015	0	99.0
1	44083110	0	99.0
1	44083507	0	99.0
1	44083519	0	89.3
1	44084620	0	89.3
1	44084739	0	99.0
1	44086080	0	99.0
1	44086831	0	84.7
1	44087496	0	99.0
1	44087698	0	71.9
1	44133299	0	99.0
1	44137257	0	98.6
1	44154479	0	62.8
1	44209075	0	89.8
1	44258040	0	87.3
1	44280381	0	54.5
1	44280425	0	55.1
1	44290530	0	85.9
1	44365529	0	92.4
1	44386305	0	49.8
1	44386615	0	50.0
1	44395786	0	50.0
1	44401384	0	82.9
1	44415415	0	99.0
1	44426025	0	68.2
1	44426948	0	99.0
1	44432500	0	99.0
1	44442521	0	58.2
1	44569162	0	86.7
1	44570250	0	99.0
1	44595047	0	75.4
1	44595113	0	99.0
1	44686322	0	99.0
1	44687380	0	99.0
1	44773839	0	99.0
1	44788398	0	90.5
1	44804480	0	97.8
1	44878509	0	90.8
1	44878549	0	99.0
1	44878688	0	99.0
1	45126050	0	72.8
1	45205598	0	78.6
1	45215905	0	92.4
1	45216038	0	99.0
1	45218895	0	99.0
1	45224998	0	99.0
1	45226084	0	99.0
1	45241113	0	99.0
1	45241285	0	99.0
1	45241587	0	99.0
1	45246242	0	99.0
1	45246243	0	99.0
1	45266832	0	99.0
1	45268356	0	99.0
1	45270024	0	99.0
1	45271097	0	99.0
1	45291908	0	99.0
1	45293518	0	99.0
1	45293752	0	99.0
1	45296752	0	99.0
1	45297753	0	99.0
1	45307506	0	99.0
1	45340282	0	96.5
1	45362992	0	92.8
1	45443894	0	88.9
1	45444038	0	99.0
1	45453893	0	99.0
1	45457681	0	99.0
1	45457708	0	99.0
1	45457873	0	99.0
1	45469176	0	99.0
1	45470130	0	99.0
1	45471362	0	83.0
1	45473316	0	99.0
1	45474008	0	99.0
1	45474157	0	99.0
1	45474750	0	99.0
1	45474755	0	99.0
1	45475566	0	99.0
1	45476069	0	87.4
1	45476489	0	87.4
1	45476663	0	99.0
1	45479772	0	99.0
1	45479874	0	99.0
1	45480733	0	85.0
1	45480829	0	78.9
1	45486272	0	99.0
1	45499806	0	99.0
1	45500294	0	68.7
1	45504858	0	99.0
1	45524213	0	99.0
1	45536004	0	97.9
1	45671966	0	89.5
1	45796269	0	48.1
1	45797505	0	58.1
1	45798555	0	90.6
1	45800156	0	73.6
1	45805566	0	99.0
1	45810865	0	76.1
1	45810923	0	99.0
1	45811830	0	99.0
1	45813441	0	99.0
1	45813820	0	99.0
1	45880669	0	99.0
1	45880751	0	99.0
1	45887288	0	99.0
1	45962894	0	94.6
1	45965340	0	98.8
1	45981512	0	99.0
1	46027355	0	92.8
1	46073489	0	88.3
1	46078854	0	97.6
1	46078884	0	99.0
1	46080947	0	99.0
1	46081940	0	99.0
1	46081960	0	90.0
1	46082431	0	99.0
1	46082965	0	99.0
1	46085879	0	99.0
1	46086077	0	99.0
1	46086913	0	99.0
1	46087577	0	99.0
1	46087879	0	99.0
1	46089225	0	99.0
1	46094027	0	99.0
1	46095272	0	99.0
1	46117161	0	99.0
1	46117185	0	99.0
1	46124558	0	99.0
1	46124663	0	99.0
1	46160260	0	99.0
1	46195375	0	90.6
1	46206540	0	95.5
1	46347910	0	89.5
1	46382852	0	47.8
1	46424964	0	79.4
1	46472153	0	57.3
1	46473902	0	97.2
1	46476587	0	99.0
1	46487552	0	76.1
1	46487560	0	99.0
1	46491635	0	99.0
1	46493460	0	99.0
1	46495434	0	99.0
1	46496709	0	99.0
1	46497333	0	99.0
1	46498375	0	99.0
1	46499526	0	99.0
1	46500251	0	99.0
1	46511487	0	99.0
1	46521517	0	99.0
1	46521559	0	99.0
1	46546208	0	99.0
1	46650118	0	87.5
1	46655158	0	94.3
1	46658328	0	78.5
1	46658343	0	99.0
1	46659104	0	99.0
1	46659363	0	99.0
1	46660295	0	99.0
1	46725941	0	99.0
1	46726057	0	99.0
1	46743900	0	99.0
1	46746164	0	99.0
1	46774783	0	99.0
1	46809491	0	91.6
1	46810530	0	99.0
1	46818502	0	99.0
1	46827214	0	99.0
1	46827456	0	99.0
1	46871875	0	99.0
1	46871986	0	99.0
1	46874383	0	99.0
1	46972605	0	97.8
1	46976530	0	95.7
1	46976717	0	99.0
1	46977812	0	99.0
1	47006053	0	99.0
1	47013180	0	98.5
1	47013364	0	99.0
1	47059934	0	77.4
1	47078637	0	60.1
1	47080665	0	65.6
1	47080679	0	99.0
1	47080741	0	73.7
1	47108828	0	99.0
1	47109089	0	62.7
1	47118168	0	93.5
1	47118189	0	99.0
1	47124479	0	99.0
1	47130873	0	99.0
1	47138444	0	99.0
1	47138819	0	81.3
1	47139103	0	99.0
1	47154272	0	99.0
1	47155462	0	99.0
1	47182206	0	99.0
1	47208081	0	93.1
1	47276728	0	89.0
1	47278471	0	67.0
1	47279175	0	99.0
1	47279789	0	99.0
1	47280859	0	99.0
1	47280884	0	99.0
1	47282772	0	99.0
1	47282888	0	99.0
1	47283505	0	99.0
1	47284526	0	99.0
1	47284572	0	99.0
1	47325090	0	99.0
1	47325670	0	60.8
1	47333836	0	91.7
1	47338888	0	53.2
1	47339113	0	52.3
1	47366050	0	52.3
1	47398913	0	83.6
1	47399034	0	99.0
1	47495605	0	99.0
1	47495822	0	99.0
1	47496983	0	99.0
1	47497037	0	99.0
1	47504217	0	99.0
1	47504936	0	99.0
1	47514024	0	99.0
1	47515596	0	64.1
1	47533511	0	64.0
1	47534107	0	99.0
1	47534636	0	74.1
1	47540548	0	73.1
1	47547972	0	99.0
1	47560039	0	99.0
1	47571902	0	69.2
1	47571905	0	99.0
1	47571996	0	99.0
1	47572046	0	99.0
1	47582195	0	70.0
1	47582246	0	50.8
1	47582292	0	50.8
1	47583284	0	50.8
1	47583415	0	50.8
1	47607281	0	50.8
1	47607641	0	95.9
1	47607762	0	99.0
1	47607785	0	99.0
1	47607851	0	99.0
1	47608983	0	99.0
1	47609091	0	99.0
1	47609489	0	99.0
1	47609668	0	99.0
1	47610065	0	92.0
1	47611598	0	99.0
1	47614185	0	99.0
1	47614434	0	99.0
1	47685455	0	99.0
1	47689842	0	53.6
1	47717189	0	84.6
1	47735280	0	94.5
1	47746678	0	98.4
1	47765490	0	98.2
1	47767141	0	99.0
1	47767914	0	99.0
1	47768071	0	99.0
1	47770441	0	99.0
1	47770466	0	99.0
1	47770786	0	99.0
1	47841109	0	99.0
1	47842431	0	48.5
1	47882497	0	48.5
1	47904909	0	81.2
1	47963973	0	58.6
1	47968317	0	94.2
1	48086769	0	63.4
1	48086871	0	99.0
1	48260116	0	99.0
1	48688376	0	42.0
1	48690229	0	89.4
1	48697733	0	99.0
1	48697928	0	67.8
1	48708278	0	98.6
1	48764668	0	93.9
1	48866555	0	83.9
1	48963247	0	81.6
1	48963298	0	70.6
1	48963511	0	99.0
1	49056695	0	99.0
1	49100332	0	85.4
1	49128720	0	90.6
1	49202240	0	55.1
1	49224584	0	86.3
1	49511424	0	83.3
1	49511431	0	33.1
1	50310802	0	63.8
1	50311454	0	94.3
1	50312200	0	99.0
1	50447734	0	99.0
1	50572096	0	79.2
1	50661411	0	81.0
1	50666515	0	42.3
1	50864969	0	73.0
1	50865008	0	20.4
1	50865259	0	20.4
1	50865316	0	20.4
1	50871167	0	20.4
1	50871536	0	20.4
1	50871575	0	20.4
1	50871649	0	20.4
1	50956167	0	20.4
1	50957509	0	61.8
1	51180660	0	33.4
1	51435946	0	64.9
1	51826921	0	71.4
1	51829823	0	90.8
1	51873951	0	99.0
1	51926909	0	87.8
1	52256359	0	79.1
1	52264064	0	87.5
1	52266350	0	99.0
1	52279650	0	99.0
1	52293570	0	98.9
1	52293638	0	99.0
1	52303005	0	76.9
1	52399021	0	91.9
1	52402856	0	95.1
1	52402956	0	59.0
1	52446115	0	58.9
1	52489322	0	86.8
1	52517412	0	57.5
1	52525637	0	91.1
1	52530323	0	99.0
1	52625895	0	63.4
1	52626181	0	61.5
1	52628289	0	92.4
1	52646191	0	59.9
1	52820226	0	85.2
1	52834950	0	40.5
1	53072454	0	71.2
1	53072741	0	96.3
1	53072796	0	64.5
1	53237526	0	64.4
1	53238324	0	55.5
1	53245472	0	86.5
1	53250650	0	59.0
1	53323492	0	88.9
1	53535478	0	48.6
1	53537266	0	57.5
1	53538669	0	90.1
1	53543112	0	99.0
1	53544439	0	49.8
1	53544597	0	49.3
1	53553702	0	49.2
1	53553754	0	48.9
1	53558270	0	48.9
1	53571288	0	49.1
1	53574076	0	51.9
1	53574123	0	85.6
1	53580656	0	54.9
1	53792651	0	84.4
1	54060016	0	74.0
1	54060248	0	99.0
1	54252710	0	99.0
1	54272063	0	85.8
1	54284814	0	97.5
1	54298315	0	99.0
1	54307295	0	99.0
1	54325688	0	99.0
1	54331715	0	99.0
1	54331763	0	99.0
1	54344282	0	89.2
1	54348716	0	99.0
1	54354658	0	99.0
1	54359922	0	99.0
1	54375570	0	99.0
1	54474472	0	57.9
1	54483694	0	90.4
1	54561916	0	92.8
1	54606804	0	85.9
1	54607051	0	45.6
1	54607157	0	45.6
1	54618435	0	45.6
1	54661150	0	76.7
1	54681920	0	91.9
1	54683856	0	99.0
1	54686374	0	99.0
1	54686464	0	99.0
1	54692865	0	99.0
1	54703702	0	99.0
1	54703899	0	99.0
1	54704567	0	99.0
1	54704629	0	84.4
1	54706733	0	99.0
1	54946982	0	94.5
1	55002631	0	80.3
1	55003492	0	99.0
1	55069986	0	99.0
1	55074463	0	96.8
1	55074840	0	99.0
1	55074922	0	99.0
1	55075452	0	99.0
1	55078046	0	99.0
1	55085499	0	59.6
1	55089316	0	56.3
1	55089317	0	55.9
1	55118566	0	55.9
1	55119144	0	66.1
1	55119289	0	99.0
1	55119546	0	74.3
1	55130931	0	99.0
1	55130946	0	99.0
1	55130972	0	99.0
1	55134379	0	90.8
1	55136067	0	73.9
1	55138673	0	73.7
1	55139618	0	99.0
1	55139741	0	99.0
1	55145897	0	99.0
1	55165942	0	99.0
1	55166842	0	99.0
1	55167773	0	99.0
1	55182300	0	67.7
1	55197149	0	59.4
1	55224131	0	89.7
1	55224751	0	99.0
1	55251689	0	99.0
1	55253575	0	49.5
1	55266845	0	49.4
1	55273580	0	80.1
1	55277430	0	37.1
1	55277599	0	36.3
1	55282556	0	36.3
1	55319902	0	36.1
1	55330966	0	35.7
1	55336950	0	35.8
1	55451872	0	35.8
1	55457337	0	76.2
1	55457710	0	60.9
1	55457815	0	60.9
1	55464743	0	91.7
1	55464790	0	53.8
1	55473043	0	53.8
1	55474325	0	53.1
1	55517861	0	83.9
1	55517883	0	99.0
1	55518316	0	99.0
1	55518418	0	99.0
1	55518467	0	99.0
1	55518528	0	99.0
1	55523033	0	99.0
1	55523984	0	96.0
1	55524116	0	45.2
1	55524197	0	45.0
1	55524237	0	44.9
1	55524387	0	44.9
1	55529187	0	44.9
1	55538385	0	44.7
1	55541174	0	44.7
1	55545515	0	44.7
1	55546895	0	45.0
1	55555285	0	76.1
1	55557540	0	95.5
1	55557860	0	47.1
1	55557864	0	46.9
1	55557982	0	46.9
1	55558661	0	46.9
1	55560796	0	46.9
1	55562125	0	46.8
1	55567143	0	46.9
1	55567410	0	47.4
1	55571953	0	78.3
1	55572867	0	83.0
1	55590828	0	36.6
1	55619422	0	27.2
1	55638075	0	25.2
1	55833351	0	24.9
1	55834515	0	23.6
1	56673450	0	23.6
1	56673585	0	24.4
1	56977819	0	55.2
1	57004147	0	82.1
1	57004178	0	99.0
1	57185818	0	99.0
1	57221553	0	51.8
1	57224460	0	89.9
1	57257668	0	99.0
1	57257817	0	99.0
1	57340727	0	99.0
1	57372591	0	87.3
1	57378413	0	98.8
1	57395020	0	70.7
1	57395251	0	99.0
1	57415310	0	80.8
1	57420627	0	99.0
1	57422218	0	99.0
1	57422484	0	99.0
1	57422511	0	99.0
1	57432128	0	99.0
1	57477034	0	58.0
1	57537062	0	85.3
1	58071430	0	76.4
1	58521756	0	31.6
1	58939502	0	62.6
1	58946861	0	86.6
1	58971831	0	98.4
1	58971940	0	99.0
1	59004979	0	99.0
1	59096544	0	55.9
1	59097172	0	99.0
1	59125683	0	99.0
1	59127086	0	99.0
1	59127193	0	99.0
1	59127207	0	99.0
1	59131088	0	99.0
1	59131311	0	99.0
1	59137783	0	87.1
1	59139223	0	99.0
1	59142713	0	99.0
1	59147420	0	99.0
1	59147926	0	99.0
1	59148118	0	99.0
1	59150941	0	99.0
1	59156155	0	75.7
1	59158632	0	99.0
1	59160735	0	99.0
1	59160885	0	99.0
1	59248813	0	99.0
1	59299398	0	44.6
1	59465354	0	44.2
1	59465642	0	97.7
1	59465725	0	99.0
1	59465881	0	99.0
1	59465926	0	99.0
1	59812074	0	99.0
1	59844471	0	80.8
1	60223460	0	48.0
1	60299820	0	76.0
1	60381897	0	51.5
1	60392271	0	86.9
1	60474375	0	92.0
1	60475930	0	99.0
1	60503594	0	99.0
1	60505578	0	99.0
1	60505783	0	89.4
1	60505965	0	99.0
1	60506744	0	99.0
1	61743160	0	91.5
1	61869783	0	69.4
1	62119978	0	76.4
1	62160542	0	41.0
1	62232031	0	41.2
1	62257223	0	75.1
1	62261168	0	99.0
1	62263307	0	99.0
1	62292940	0	99.0
1	62330080	0	91.1
1	62330374	0	60.9
1	62340855	0	91.7
1	62341157	0	99.0
1	62365217	0	99.0
1	62366878	0	99.0
1	62374267	0	99.0
1	62380124	0	74.1
1	62380270	0	99.0
1	62393394	0	99.0
1	62456014	0	61.6
1	62456048	0	99.0
1	62483599	0	99.0
1	62483657	0	99.0
1	62504939	0	99.0
1	62516683	0	58.3
1	62545085	0	88.9
1	62579672	0	91.6
1	62579823	0	59.4
1	62593893	0	59.4
1	62594593	0	99.0
1	62594677	0	99.0
1	62614095	0	99.0
1	62654820	0	92.6
1	62672546	0	60.3
1	62675619	0	64.3
1	62675892	0	99.0
1	62676284	0	87.4
1	62677048	0	99.0
1	62704134	0	99.0
1	62704181	0	99.0
1	62713224	0	99.0
1	62713246	0	83.0
1	62713469	0	99.0
1	62728784	0	84.6
1	62728838	0	99.0
1	62728861	0	99.0
1	62728918	0	86.4
1	62729015	0	83.4
1	62733939	0	82.1
1	62738904	0	75.5
1	62739198	0	99.0
1	62740065	0	99.0
1	62740446	0	99.0
1	62740449	0	99.0
1	62740930	0	99.0
1	62741049	0	99.0
1	62912919	0	99.0
1	62916796	0	93.3
1	62924206	0	99.0
1	62939634	0	59.1
1	62943264	0	56.8
1	62953183	0	56.8
1	62960101	0	58.5
1	62960250	0	99.0
1	62961928	0	99.0
1	62973795	0	75.8
1	62976472	0	99.0
1	62995263	0	71.2
1	63001120	0	99.0
1	63050598	0	96.9
1	63090858	0	88.5
1	63099023	0	96.4
1	63106767	0	99.0
1	63113511	0	99.0
1	63113689	0	99.0
1	63113719	0	66.0
1	63728159	0	96.5
1	63728429	0	96.8
1	63825490	0	99.0
1	63825745	0	99.0
1	63872600	0	99.0
1	63872871	0	99.0
1	63881552	0	99.0
1	63885222	0	62.8
1	63912546	0	93.1
1	63988484	0	88.4
1	63991140	0	56.9
1	63997633	0	57.2
1	63999826	0	91.3
1	63999868	0	99.0
1	63999891	0	99.0
1	64015217	0	99.0
1	64021096	0	99.0
1	64036838	0	99.0
1	64038107	0	99.0
1	64097432	0	99.0
1	64100478	0	96.4
1	64102114	0	55.0
1	64125234	0	54.1
1	64309093	0	82.2
1	64309265	0	99.0
1	64309302	0	99.0
1	64474804	0	99.0
1	64515379	0	83.2
1	64603231	0	86.0
1	64608329	0	95.0
1	64608423	0	67.5
1	64624612	0	98.2
1	64624842	0	62.0
1	64643277	0	92.8
1	64680682	0	93.1
1	64680775	0	99.0
1	65003778	0	99.0
1	65016349	0	44.1
1	65068638	0	75.2
1	65098148	0	89.5
1	65099978	0	54.3
1	65107372	0	54.3
1	65113568	0	54.7
1	65119397	0	86.9
1	65130059	0	99.0
1	65246962	0	90.6
1	65543091	0	76.1
1	65543255	0	50.2
1	65558093	0	81.0
1	65830297	0	85.0
1	65830608	0	99.0
1	65844963	0	99.0
1	65849887	0	99.0
1	65851759	0	99.0
1	65858088	0	99.0
1	65858145	0	74.7
1	65860687	0	99.0
1	65867391	0	99.0
1	65874147	0	55.9
1	66036501	0	54.5
1	66044013	0	89.3
1	66064293	0	99.0
1	66067109	0	99.0
1	66067385	0	99.0
1	66731886	0	98.7
1	66732386	0	96.2
1	66732529	0	99.0
1	66829262	0	99.0
1	66831370	0	44.6
1	67000103	0	75.4
1	67000162	0	99.0
1	67099955	0	99.0
1	67126114	0	87.4
1	67133111	0	98.9
1	67145322	0	99.0
1	67160336	0	98.8
1	67160981	0	55.9
1	67242200	0	86.6
1	67243024	0	99.0
1	67243252	0	99.0
1	67266756	0	99.0
1	67288045	0	53.8
1	67359195	0	83.7
1	67390416	0	38.0
1	67390468	0	37.4
1	67423997	0	37.4
1	67425311	0	37.6
1	67487119	0	68.4
1	67507734	0	90.0
1	67512861	0	70.4
1	67512903	0	99.0
1	67512920	0	99.0
1	67558739	0	99.0
1	67560897	0	99.0
1	67560956	0	99.0
1	67562106	0	99.0
1	67568824	0	99.0
1	67577367	0	99.0
1	67591347	0	99.0
1	67633812	0	93.8
1	67648294	0	52.3
1	67648460	0	52.1
1	67672765	0	82.9
1	67672911	0	99.0
1	67685116	0	99.0
1	67685387	0	80.3
1	67685598	0	99.0
1	67705726	0	99.0
1	67744500	0	44.7
1	67795319	0	42.3
1	67852141	0	72.5
1	67852335	0	22.6
1	67861520	0	22.6
1	67890526	0	22.5
1	68126096	0	22.4
1	68126437	0	22.1
1	68173264	0	22.1
1	68603586	0	53.0
1	68603731	0	99.0
1	68610130	0	78.2
1	68614013	0	99.0
1	68620762	0	72.6
1	68624878	0	99.0
1	68627415	0	99.0
1	68627437	0	99.0
1	68627532	0	99.0
1	68627568	0	99.0
1	68627692	0	99.0
1	68627874	0	99.0
1	68628201	0	99.0
1	68628907	0	99.0
1	68628946	0	52.7
1	68628959	0	52.6
1	68628966	0	52.6
1	68698131	0	52.6
1	68904418	0	78.5
1	68915479	0	55.6
1	68917354	0	91.5
1	68943436	0	99.0
1	68943442	0	99.0
1	68943665	0	99.0
1	70226125	0	96.8
1	70304758	0	71.3
1	70397087	0	82.8
1	70587360	0	79.0
1	70611347	0	37.7
1	70790676	0	37.6
1	70883840	0	70.2
1	70904800	0	46.9
1	70996698	0	77.7
1	70997152	0	44.5
1	71094042	0	44.5
1	71126765	0	47.2
1	71126822	0	92.4
1	71328234	0	92.9
1	71331430	0	93.4
1	71331498	0	99.0
1	72058367	0	99.0
1	72058405	0	18.5
1	72058552	0	18.5
1	72058775	0	18.5
1	72242039	0	18.5
1	72747962	0	49.8
1	73571338	0	64.6
1	74492769	0	24.5
1	74506753	0	23.9
1	74507711	0	23.9
1	74575182	0	23.9
1	74646510	0	25.3
1	74646514	0	84.4
1	74663814	0	54.1
1	74664149	0	98.1
1	74665493	0	99.0
1	74669973	0	99.0
1	74670172	0	78.6
1	74671519	0	99.0
1	74701295	0	99.0
1	74701651	0	73.8
1	74701950	0	99.0
1	74808631	0	99.0
1	74819077	0	90.9
1	74832757	0	56.4
1	74929170	0	85.7
1	74930673	0	99.0
1	74937749	0	99.0
1	74941210	0	99.0
1	74941293	0	99.0
1	74955069	0	88.1
1	74957696	0	99.0
1	75006027	0	99.0
1	75006076	0	99.0
1	75036783	0	99.0
1	75036812	0	56.4
1	75072264	0	87.2
1	75086665	0	59.1
1	75097426	0	91.1
1	75108863	0	99.0
1	75172001	0	93.0
1	75173051	0	99.0
1	75175886	0	74.1
1	75190452	0	99.0
1	75199152	0	99.0
1	75214441	0	51.3
1	75609049	0	79.9
1	75622616	0	84.1
1	75626420	0	58.7
1	75669628	0	58.4
1	75669636	0	99.0
1	75672376	0	99.0
1	75680433	0	99.0
1	75681351	0	99.0
1	75681511	0	78.7
1	75684529	0	78.5
1	75685403	0	79.3
1	75685643	0	99.0
1	75699646	0	99.0
1	75699771	0	99.0
1	75699831	0	99.0
1	75702674	0	99.0
1	75707652	0	99.0
1	75708529	0	99.0
1	75716925	0	99.0
1	75766186	0	95.3
1	76007232	0	80.8
1	76007268	0	99.0
1	76107339	0	99.0
1	76107473	0	99.0
1	76190568	0	99.0
1	76194306	0	96.6
1	76208989	0	99.0
1	76251746	0	93.6
1	76252011	0	99.0
1	76252687	0	99.0
1	76254726	0	99.0
1	76255613	0	99.0
1	76257892	0	99.0
1	76269372	0	99.0
1	76269460	0	99.0
1	76272837	0	99.0
1	76344011	0	97.7
1	76344705	0	73.7
1	76344711	0	99.0
1	76344920	0	99.0
1	76344932	0	95.0
1	76345640	0	99.0
1	76345884	0	82.6
1	76349534	0	99.0
1	76356648	0	99.0
1	76365191	0	99.0
1	76387748	0	98.7
1	76397972	0	97.6
1	76771475	0	85.7
1	77165502	0	69.7
1	77165835	0	30.9
1	77166082	0	30.9
1	77558057	0	61.6
1	77588131	0	80.7
1	77620035	0	91.6
1	77627096	0	53.0
1	77634948	0	52.7
1	77661175	0	83.9
1	77672452	0	96.7
1	77759380	0	91.6
1	77759578	0	99.0
1	77763542	0	99.0
1	78024284	0	60.2
1	78031521	0	56.8
1	78031994	0	94.3
1	78045369	0	66.3
1	78098403	0	91.7
1	78272902	0	81.9
1	78281002	0	45.8
1	78312788	0	46.0
1	78313494	0	48.6
1	78314080	0	79.6
1	78314263	0	48.9
1	78314478	0	48.8
1	78383467	0	79.6
1	78396626	0	20.6
1	78399207	0	20.3
1	78400498	0	20.3
1	78478675	0	20.3
1	78481640	0	20.2
1	78546703	0	20.2
1	79094593	0	20.4
1	79106967	0	32.6
1	79107422	0	73.4
1	79152696	0	81.0
1	79215225	0	87.0
1	79215916	0	99.0
1	79216267	0	66.2
1	79355596	0	96.3
1	79357360	0	46.8
1	79358827	0	46.9
1	79385761	0	77.7
1	79387242	0	50.9
1	79520554	0	81.6
1	79520949	0	66.8
1	79521532	0	98.6
1	79521545	0	85.8
1	79521550	0	99.0
1	79986910	0	99.0
1	79987501	0	92.8
1	80459908	0	92.8
1	80558259	0	74.7
1	80749792	0	39.4
1	80916795	0	37.6
1	80916878	0	38.9
1	80961879	0	38.9
1	80962020	0	81.0
1	81564282	0	81.4
1	81892826	0	68.5
1	81892985	0	99.0
1	81893020	0	99.0
1	81893296	0	99.0
1	81967962	0	57.0
1	81967987	0	36.7
1	81968520	0	36.7
1	81969071	0	36.7
1	82187987	0	67.4
1	82188146	0	99.0
1	82302600	0	99.0
1	82415814	0	80.4
1	82416220	0	64.4
1	82417552	0	95.7
1	82421596	0	99.0
1	82436281	0	47.6
1	84355418	0	74.5
1	84640691	0	63.9
1	84641304	0	41.1
1	84768861	0	71.9
1	84791239	0	86.9
1	84791374	0	99.0
1	84810396	0	99.0
1	84815468	0	99.0
1	84876731	0	96.5
1	84878228	0	44.6
1	84878380	0	44.5
1	84946745	0	44.5
1	84961470	0	48.5
1	84962169	0	89.0
1	84963000	0	99.0
1	84991488	0	74.9
1	84998445	0	98.3
1	84999571	0	99.0
1	85016177	0	99.0
1	85031630	0	97.5
1	85035592	0	99.0
1	85036239	0	99.0
1	85036538	0	99.0
1	85102009	0	99.0
1	85113203	0	62.1
1	85113229	0	99.0
1	85115417	0	99.0
1	85128262	0	99.0
1	85128280	0	47.0
1	85131982	0	47.0
1	85418307	0	46.8
1	85422061	0	57.2
1	85422378	0	95.5
1	85424182	0	99.0
1	85424479	0	99.0
1	85462582	0	99.0
1	85488030	0	91.7
1	85488154	0	99.0
1	85537502	0	64.1
1	85537522	0	43.6
1	85538947	0	43.6
1	85547270	0	43.6
1	85547945	0	43.8
1	85555672	0	43.8
1	85559452	0	45.4
1	85559922	0	48.7
1	85560264	0	81.4
1	85560313	0	99.0
1	85561546	0	99.0
1	85564138	0	66.8
1	85564544	0	64.2
1	85574021	0	64.1
1	85583162	0	95.3
1	85585948	0	99.0
1	85592126	0	59.7
1	85595645	0	57.0
1	85595975	0	56.6
1	85624549	0	87.4
1	85624864	0	99.0
1	85647713	0	99.0
1	85648620	0	60.7
1	85666156	0	91.5
1	85724328	0	91.4
1	85741921	0	91.4
1	85787114	0	92.5
1	85787118	0	77.0
1	85787323	0	99.0
1	85790633	0	99.0
1	85816134	0	99.0
1	85816224	0	99.0
1	86046561	0	99.0
1	86119898	0	45.6
1	86146672	0	79.1
1	86167957	0	93.7
1	86173298	0	56.8
1	86210546	0	87.4
1	86211325	0	39.7
1	86246849	0	39.7
1	86249063	0	39.2
1	86249911	0	39.2
1	86334070	0	39.2
1	86334316	0	91.1
1	86340193	0	99.0
1	86361802	0	99.0
1	86375654	0	96.8
1	86375840	0	99.0
1	86435850	0	99.0
1	86453409	0	91.3
1	86482922	0	93.3
1	86487981	0	40.2
1	86488232	0	39.9
1	86497769	0	39.9
1	86515958	0	39.9
1	86524913	0	40.2
1	86557967	0	71.4
1	86590915	0	90.1
1	86591837	0	44.7
1	86621992	0	44.6
1	86807618	0	75.1
1	86818572	0	88.4
1	86820267	0	99.0
1	86821974	0	99.0
1	86822231	0	72.4
1	86838158	0	99.0
1	86847955	0	66.6
1	86850624	0	99.0
1	86852621	0	99.0
1	86890931	0	99.0
1	86891005	0	77.8
1	86891179	0	99.0
1	86894371	0	99.0
1	86894496	0	76.4
1	86896354	0	76.4
1	86896541	0	79.6
1	86896706	0	99.0
1	86897970	0	99.0
1	86897973	0	99.0
1	86898315	0	99.0
1	86900332	0	99.0
1	86900372	0	99.0
1	86900491	0	99.0
1	86906114	0	99.0
